--2023-05-16 21:27:09--  https://hal-insu.archives-ouvertes.fr/insu-01494363/document
Resolving hal-insu.archives-ouvertes.fr (hal-insu.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-insu.archives-ouvertes.fr (hal-insu.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 103814165 (99M) [application/pdf]
Saving to: ‘./data/0.sdu/1494363.pdf’

 16650K .......... .......... .......... .......... .......... 16%  615M 82s
 16700K .......... .......... .......... .......... .......... 16%  528M 82s
 16750K .......... .......... .......... .......... .......... 16%  247K 83s
 16800K .......... .......... .......... .......... .......... 16%  450M 82s
 16850K .......... .......... .......... .......... .......... 16%  601M 82s
 16900K .......... .......... .......... .......... .......... 16%  528M 82s
 16950K .......... .......... .......... .......... .......... 16%  246K 82s
 17000K .......... .......... .......... .......... .......... 16%  341M 82s
 17050K .......... .......... .......... .......... .......... 16%  277M 82s
 17100K .......... .......... .......... .......... .......... 16%  263M 82s
 17150K .......... .......... .......... .......... .......... 16%  247K 82s
 17200K .......... .......... .......... .......... .......... 17%  438M 82s
 17250K .......... .......... .......... .......... .......... 17%  610M 82s
 17300K .......... .......... .......... .......... .......... 17%  590M 81s
 17350K .......... .......... .......... .......... .......... 17%  246K 82s
 17400K .......... .......... .......... .......... .......... 17%  483M 82s
 17450K .......... .......... .......... .......... .......... 17%  324M 82s
 17500K .......... .......... .......... .......... .......... 17%  595M 81s
 17550K .......... .......... .......... .......... .......... 17%  247K 82s
 17600K .......... .......... .......... .......... .......... 17%  354M 82s
 17650K .......... .......... .......... .......... .......... 17%  585M 81s
 17700K .......... .......... .......... .......... .......... 17%  556M 81s
 17750K .......... .......... .......... .......... .......... 17%  330M 81s
 17800K .......... .......... .......... .......... .......... 17%  247K 81s
 17850K .......... .......... .......... .......... .......... 17%  582M 81s
 17900K .......... .......... .......... .......... .......... 17%  566M 81s
 17950K .......... .......... .......... .......... .......... 17%  611M 81s
 18000K .......... .......... .......... .......... .......... 17%  246K 81s
 18050K .......... .......... .......... .......... .......... 17%  582M 81s
 18100K .......... .......... .......... .......... .......... 17%  608M 81s
 18150K .......... .......... .......... .......... .......... 17%  530M 81s
 18200K .......... .......... .......... .......... .......... 18%  246K 81s
 18250K .......... .......... .......... .......... .......... 18%  381M 81s
 18300K .......... .......... .......... .......... .......... 18%  586M 81s
 18350K .......... .......... .......... .......... .......... 18%  425M 80s
 18400K .......... .......... .......... .......... .......... 18%  247K 81s
 18450K .......... .......... .......... .......... .......... 18%  568M 81s
 18500K .......... .......... .......... .......... .......... 18%  615M 80s
 18550K .......... .......... .......... .......... .......... 18%  569M 80s
 18600K .......... .......... .......... .......... .......... 18%  246K 81s
 18650K .......... .......... .......... .......... .......... 18%  559M 81s
 18700K .......... .......... .......... .......... .......... 18%  605M 80s
 18750K .......... .......... .......... .......... .......... 18%  598M 80s
 18800K .......... .......... .......... .......... .......... 18%  246K 81s
 18850K .......... .......... .......... .......... .......... 18%  489M 80s
 18900K .......... .......... .......... .......... .......... 18%  598M 80s
 18950K .......... .......... .......... .......... .......... 18%  596M 80s
 19000K .......... .......... .......... .......... .......... 18%  247K 81s
 19050K .......... .......... .......... .......... .......... 18%  394M 80s
 19100K .......... .......... .......... .......... .......... 18%  573M 80s
 19150K .......... .......... .......... .......... .......... 18%  612M 80s
 19200K .......... .......... .......... .......... .......... 18%  433M 79s
 19250K .......... .......... .......... .......... .......... 19%  247K 80s
 19300K .......... .......... .......... .......... .......... 19%  291M 80s
 19350K .......... .......... .......... .......... .......... 19%  603M 80s
 19400K .......... .......... .......... .......... .......... 19%  484M 79s
 19450K .......... .......... .......... .......... .......... 19%  247K 80s
 19500K .......... .......... .......... .......... .......... 19%  447M 80s
 19550K .......... .......... .......... .......... .......... 19%  486M 79s
 19600K .......... .......... .......... .......... .......... 19%  447M 79s
 19650K .......... .......... .......... .......... .......... 19%  246K 80s
 19700K .......... .......... .......... .......... .......... 19%  573M 80s
 19750K .......... .......... .......... .......... .......... 19%  614M 79s
 19800K .......... .......... .......... .......... .......... 19%  552M 79s
 19850K .......... .......... .......... .......... .......... 19%  247K 80s
 19900K .......... .......... .......... .......... .......... 19%  589M 79s
 19950K .......... .......... .......... .......... .......... 19%  603M 79s
 20000K .......... .......... .......... .......... .......... 19%  501M 79s
 20050K .......... .......... .......... .......... .......... 19%  246K 79s
 20100K .......... .......... .......... .......... .......... 19%  536M 79s
 20150K .......... .......... .......... .......... .......... 19%  569M 79s
 20200K .......... .......... .......... .......... .......... 19%  546M 79s
 20250K .......... .......... .......... .......... .......... 20%  247K 79s
 20300K .......... .......... .......... .......... .......... 20%  412M 79s
 20350K .......... .......... .......... .......... .......... 20%  602M 79s
 20400K .......... .......... .......... .......... .......... 20%  497M 79s
 20450K .......... .......... .......... .......... .......... 20%  511M 78s
 20500K .......... .......... .......... .......... .......... 20%  247K 79s
 20550K .......... .......... .......... .......... .......... 20%  570M 79s
 20600K .......... .......... .......... .......... .......... 20%  301M 78s
 20650K .......... .......... .......... .......... .......... 20%  519M 78s
 20700K .......... .......... .......... .......... .......... 20%  247K 79s
 20750K .......... .......... .......... .......... .......... 20%  567M 78s
 20800K .......... .......... .......... .......... .......... 20%  487M 78s
 20850K .......... .......... .......... .......... .......... 20%  530M 78s
 20900K .......... .......... .......... .......... .......... 20%  246K 79s
 20950K .......... .......... .......... .......... .......... 20%  582M 78s
 21000K .......... .......... .......... .......... .......... 20%  531M 78s
 21050K .......... .......... .......... .......... .......... 20%  616M 78s
 21100K .......... .......... .......... .......... .......... 20%  246K 78s
 21150K .......... .......... .......... .......... .......... 20%  564M 78s
 21200K .......... .......... .......... .......... .......... 20%  491M 78s
 21250K .......... .......... .......... .......... .......... 21%  602M 78s
 21300K .......... .......... .......... .......... .......... 21%  247K 78s
 21350K .......... .......... .......... .......... .......... 21%  172M 78s
 21400K .......... .......... .......... .......... .......... 21%  545M 78s
 21450K .......... .......... .......... .......... .......... 21%  608M 78s
 21500K .......... .......... .......... .......... .......... 21%  247K 78s
 21550K .......... .......... .......... .......... .......... 21%  426M 78s
 21600K .......... .......... .......... .......... .......... 21%  472M 78s
 21650K .......... .......... .......... .......... .......... 21%  605M 77s
 21700K .......... .......... .......... .......... .......... 21%  527M 77s
 21750K .......... .......... .......... .......... .......... 21%  247K 78s
 21800K .......... .......... .......... .......... .......... 21%  527M 77s
 21850K .......... .......... .......... .......... .......... 21%  594M 77s
 21900K .......... .......... .......... .......... .......... 21%  544M 77s
 21950K .......... .......... .......... .......... .......... 21%  246K 77s
 22000K .......... .......... .......... .......... .......... 21%  464M 77s
 22050K .......... .......... .......... .......... .......... 21%  559M 77s
 22100K .......... .......... .......... .......... .......... 21%  534M 77s
 22150K .......... .......... .......... .......... .......... 21%  247K 77s
 22200K .......... .......... .......... .......... .......... 21%  522M 77s
 22250K .......... .......... .......... .......... .......... 21%  601M 77s
 22300K .......... .......... .......... .......... .......... 22%  606M 77s
 22350K .......... .......... .......... .......... .......... 22%  246K 77s
 22400K .......... .......... .......... .......... .......... 22%  439M 77s
 22450K .......... .......... .......... .......... .......... 22%  612M 77s
 22500K .......... .......... .......... .......... .......... 22%  591M 76s
 22550K .......... .......... .......... .......... .......... 22%  242K 77s
