--2023-05-13 03:49:43--  https://hal-inrap.archives-ouvertes.fr/hal-01490639/document
Resolving hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 54897894 (52M) [application/pdf]
Saving to: ‘./data/0.sdu/1490639.pdf’

  5100K .......... .......... .......... .......... ..........  9%  245K 47s
  5150K .......... .......... .......... .......... ..........  9%  579M 47s
  5200K .......... .......... .......... .......... ..........  9%  505M 46s
  5250K .......... .......... .......... .......... ..........  9%  628M 46s
  5300K .......... .......... .......... .......... ..........  9%  248K 47s
  5350K .......... .......... .......... .......... .......... 10%  566M 47s
  5400K .......... .......... .......... .......... .......... 10%  554M 46s
  5450K .......... .......... .......... .......... .......... 10%  602M 46s
  5500K .......... .......... .......... .......... .......... 10%  247K 47s
  5550K .......... .......... .......... .......... .......... 10%  431M 47s
  5600K .......... .......... .......... .......... .......... 10%  495M 46s
  5650K .......... .......... .......... .......... .......... 10%  627M 46s
  5700K .......... .......... .......... .......... .......... 10%  246K 47s
  5750K .......... .......... .......... .......... .......... 10%  490M 46s
  5800K .......... .......... .......... .......... .......... 10%  559M 46s
  5850K .......... .......... .......... .......... .......... 11%  332M 46s
  5900K .......... .......... .......... .......... .......... 11%  247K 47s
  5950K .......... .......... .......... .......... .......... 11%  440M 46s
  6000K .......... .......... .......... .......... .......... 11%  502M 46s
  6050K .......... .......... .......... .......... .......... 11%  623M 45s
  6100K .......... .......... .......... .......... .......... 11%  632M 45s
  6150K .......... .......... .......... .......... .......... 11%  246K 46s
  6200K .......... .......... .......... .......... .......... 11%  521M 46s
  6250K .......... .......... .......... .......... .......... 11%  418M 45s
  6300K .......... .......... .......... .......... .......... 11%  621M 45s
  6350K .......... .......... .......... .......... .......... 11%  246K 46s
  6400K .......... .......... .......... .......... .......... 12%  475M 46s
  6450K .......... .......... .......... .......... .......... 12%  542M 45s
  6500K .......... .......... .......... .......... .......... 12%  449M 45s
  6550K .......... .......... .......... .......... .......... 12%  247K 46s
  6600K .......... .......... .......... .......... .......... 12%  398M 45s
  6650K .......... .......... .......... .......... .......... 12%  600M 45s
  6700K .......... .......... .......... .......... .......... 12%  596M 45s
  6750K .......... .......... .......... .......... .......... 12%  247K 46s
  6800K .......... .......... .......... .......... .......... 12%  368M 45s
  6850K .......... .......... .......... .......... .......... 12%  579M 45s
  6900K .......... .......... .......... .......... .......... 12%  615M 45s
  6950K .......... .......... .......... .......... .......... 13%  246K 46s
  7000K .......... .......... .......... .......... .......... 13%  438M 45s
  7050K .......... .......... .......... .......... .......... 13%  617M 45s
  7100K .......... .......... .......... .......... .......... 13%  628M 44s
  7150K .......... .......... .......... .......... .......... 13%  247K 45s
  7200K .......... .......... .......... .......... .......... 13%  349M 45s
  7250K .......... .......... .......... .......... .......... 13%  616M 45s
  7300K .......... .......... .......... .......... .......... 13%  623M 44s
  7350K .......... .......... .......... .......... .......... 13%  622M 44s
  7400K .......... .......... .......... .......... .......... 13%  244K 45s
