System info:
	Platform: intel
	Intel RAPL psys: TRUE
	Nvidia supported: TRUE
Monitoring PID:  242113
2023-04-27 00:20:10,0.08417,11.53414,5.24414,6.29000
2023-04-27 00:20:11,0.08257,11.11273,5.30273,5.81000
2023-04-27 00:20:12,0.08417,11.04723,5.40723,5.64000
2023-04-27 00:20:13,0.08417,10.95094,5.46094,5.49000
2023-04-27 00:20:14,0.08347,11.07187,5.42188,5.65000
2023-04-27 00:20:15,0.08667,11.33523,5.36523,5.97000
2023-04-27 00:20:16,0.08347,10.84621,5.36621,5.48000
2023-04-27 00:20:17,0.08340,11.07359,5.43359,5.64000
2023-04-27 00:20:18,0.08340,11.46961,5.34961,6.12000
2023-04-27 00:20:19,0.08340,10.97031,5.32031,5.65000
2023-04-27 00:20:20,0.08340,10.80031,5.32031,5.48000
2023-04-27 00:20:21,0.08340,11.16074,5.51074,5.65000
2023-04-27 00:20:22,0.08424,11.04258,5.39258,5.65000
2023-04-27 00:20:23,0.08333,11.51258,5.39258,6.12000
2023-04-27 00:20:24,0.08347,12.49820,5.40820,7.09000
2023-04-27 00:20:26,0.08681,11.11852,5.47852,5.64000
2023-04-27 00:20:27,0.08264,11.09703,5.45703,5.64000
2023-04-27 00:20:28,0.08340,11.67258,5.39258,6.28000
2023-04-27 00:20:29,0.08347,11.03379,5.38379,5.65000
2023-04-27 00:20:30,0.08417,11.09824,5.44824,5.65000
2023-04-27 00:20:31,0.08340,10.86012,5.37012,5.49000
2023-04-27 00:20:32,0.08493,11.17695,5.37695,5.80000
2023-04-27 00:20:33,0.08333,11.02500,5.37500,5.65000
2023-04-27 00:20:34,0.08417,11.01426,5.36426,5.65000
2023-04-27 00:20:35,0.08333,10.80836,5.31836,5.49000
2023-04-27 00:20:36,0.08514,11.10191,5.46191,5.64000
2023-04-27 00:20:37,0.08264,10.95875,5.46875,5.49000
2023-04-27 00:20:38,0.08340,10.97926,5.48926,5.49000
2023-04-27 00:20:39,0.08340,11.28559,5.47559,5.81000
2023-04-27 00:20:40,0.08194,11.17719,5.36719,5.81000
2023-04-27 00:20:41,0.08417,11.06309,5.41309,5.65000
2023-04-27 00:20:42,0.08417,11.04137,5.40137,5.64000
2023-04-27 00:20:43,0.08417,11.12047,5.48047,5.64000
