--2023-05-16 22:14:56--  https://hal.sorbonne-universite.fr/hal-01495958/document
Resolving hal.sorbonne-universite.fr (hal.sorbonne-universite.fr)... 193.48.96.10
Connecting to hal.sorbonne-universite.fr (hal.sorbonne-universite.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 15338668 (15M) [application/pdf]
Saving to: ‘./data/0.chim/1495958.pdf’

  8000K .......... .......... .......... .......... .......... 53%  246K 7s
  8050K .......... .......... .......... .......... .......... 54%  565M 7s
  8100K .......... .......... .......... .......... .......... 54%  617M 7s
  8150K .......... .......... .......... .......... .......... 54%  611M 6s
  8200K .......... .......... .......... .......... .......... 55%  246K 7s
  8250K .......... .......... .......... .......... .......... 55%  570M 6s
  8300K .......... .......... .......... .......... .......... 55%  614M 6s
  8350K .......... .......... .......... .......... .......... 56%  617M 6s
  8400K .......... .......... .......... .......... .......... 56%  246K 6s
  8450K .......... .......... .......... .......... .......... 56%  553M 6s
  8500K .......... .......... .......... .......... .......... 57%  614M 6s
  8550K .......... .......... .......... .......... .......... 57%  611M 6s
  8600K .......... .......... .......... .......... .......... 57%  247K 6s
  8650K .......... .......... .......... .......... .......... 58%  431M 6s
  8700K .......... .......... .......... .......... .......... 58%  611M 6s
  8750K .......... .......... .......... .......... .......... 58%  622M 6s
  8800K .......... .......... .......... .......... .......... 59%  247K 6s
  8850K .......... .......... .......... .......... .......... 59%  447M 6s
  8900K .......... .......... .......... .......... .......... 59%  612M 6s
  8950K .......... .......... .......... .......... .......... 60%  609M 6s
  9000K .......... .......... .......... .......... .......... 60%  560M 6s
  9050K .......... .......... .......... .......... .......... 60%  246K 6s
  9100K .......... .......... .......... .......... .......... 61%  595M 6s
  9150K .......... .......... .......... .......... .......... 61%  607M 6s
  9200K .......... .......... .......... .......... .......... 61%  104M 5s
  9250K .......... .......... .......... .......... .......... 62%  247K 6s
  9300K .......... .......... .......... .......... .......... 62%  591M 5s
  9350K .......... .......... .......... .......... .......... 62%  615M 5s
  9400K .......... .......... .......... .......... .......... 63%  564M 5s
  9450K .......... .......... .......... .......... .......... 63%  246K 5s
  9500K .......... .......... .......... .......... .......... 63%  582M 5s
  9550K .......... .......... .......... .......... .......... 64%  626M 5s
  9600K .......... .......... .......... .......... .......... 64%  501M 5s
  9650K .......... .......... .......... .......... .......... 64%  246K 5s
  9700K .......... .......... .......... .......... .......... 65%  565M 5s
  9750K .......... .......... .......... .......... .......... 65%  612M 5s
  9800K .......... .......... .......... .......... .......... 65%  560M 5s
  9850K .......... .......... .......... .......... .......... 66%  247K 5s
  9900K .......... .......... .......... .......... .......... 66%  502M 5s
  9950K .......... .......... .......... .......... .......... 66%  582M 5s
 10000K .......... .......... .......... .......... .......... 67%  493M 5s
 10050K .......... .......... .......... .......... .......... 67%  247K 5s
 10100K .......... .......... .......... .......... .......... 67%  399M 5s
 10150K .......... .......... .......... .......... .......... 68%  605M 5s
 10200K .......... .......... .......... .......... .......... 68%  549M 5s
 10250K .......... .......... .......... .......... .......... 68%  543M 4s
 10300K .......... .......... .......... .......... .......... 69%  246K 5s
 10350K .......... .......... .......... .......... .......... 69%  567M 4s
 10400K .......... .......... .......... .......... .......... 69%  486M 4s
 10450K .......... .......... .......... .......... .......... 70%  529M 4s
 10500K .......... .......... .......... .......... .......... 70%  247K 4s
 10550K .......... .......... .......... .......... .......... 70%  574M 4s
 10600K .......... .......... .......... .......... .......... 71%  360M 4s
 10650K .......... .......... .......... .......... .......... 71%  543M 4s
 10700K .......... .......... .......... .......... .......... 71%  247K 4s
 10750K .......... .......... .......... .......... .......... 72%  566M 4s
 10800K .......... .......... .......... .......... .......... 72%  498M 4s
 10850K .......... .......... .......... .......... .......... 72%  619M 4s
 10900K .......... .......... .......... .......... .......... 73%  246K 4s
 10950K .......... .......... .......... .......... .......... 73%  567M 4s
 11000K .......... .......... .......... .......... .......... 73%  519M 4s
 11050K .......... .......... .......... .......... .......... 74%  378M 4s
 11100K .......... .......... .......... .......... .......... 74%  247K 4s
 11150K .......... .......... .......... .......... .......... 74%  478M 4s
 11200K .......... .......... .......... .......... .......... 75%  492M 4s
 11250K .......... .......... .......... .......... .......... 75%  612M 4s
 11300K .......... .......... .......... .......... .......... 75%  247K 4s
 11350K .......... .......... .......... .......... .......... 76%  409M 3s
 11400K .......... .......... .......... .......... .......... 76%  221M 3s
 11450K .......... .......... .......... .......... .......... 76%  515M 3s
 11500K .......... .......... .......... .......... .......... 77%  612M 3s
 11550K .......... .......... .......... .......... .......... 77%  247K 3s
 11600K .......... .......... .......... .......... .......... 77%  483M 3s
 11650K .......... .......... .......... .......... .......... 78%  571M 3s
 11700K .......... .......... .......... .......... .......... 78%  564M 3s
 11750K .......... .......... .......... .......... .......... 78%  246K 3s
 11800K .......... .......... .......... .......... .......... 79%  540M 3s
 11850K .......... .......... .......... .......... .......... 79%  614M 3s
 11900K .......... .......... .......... .......... .......... 79%  614M 3s
 11950K .......... .......... .......... .......... .......... 80%  246K 3s
 12000K .......... .......... .......... .......... .......... 80%  476M 3s
 12050K .......... .......... .......... .......... .......... 80%  632M 3s
 12100K .......... .......... .......... .......... .......... 81%  626M 3s
 12150K .......... .......... .......... .......... .......... 81%  246K 3s
 12200K .......... .......... .......... .......... .......... 81%  447M 3s
 12250K .......... .......... .......... .......... .......... 82%  600M 3s
 12300K .......... .......... .......... .......... .......... 82%  608M 3s
 12350K .......... .......... .......... .......... .......... 82%  247K 3s
 12400K .......... .......... .......... .......... .......... 83%  394M 2s
 12450K .......... .......... .......... .......... .......... 83%  616M 2s
 12500K .......... .......... .......... .......... .......... 83%  609M 2s
 12550K .......... .......... .......... .......... .......... 84%  247K 2s
 12600K .......... .......... .......... .......... .......... 84%  423M 2s
 12650K .......... .......... .......... .......... .......... 84%  365M 2s
 12700K .......... .......... .......... .......... .......... 85%  609M 2s
 12750K .......... .......... .......... .......... .......... 85%  612M 2s
 12800K .......... .......... .......... .......... .......... 85%  246K 2s
 12850K .......... .......... .......... .......... .......... 86%  482M 2s
 12900K .......... .......... .......... .......... .......... 86%  615M 2s
 12950K .......... .......... .......... .......... .......... 86%  608M 2s
 13000K .......... .......... .......... .......... .......... 87%  247K 2s
 13050K .......... .......... .......... .......... .......... 87%  589M 2s
 13100K .......... .......... .......... .......... .......... 87%  606M 2s
 13150K .......... .......... .......... .......... .......... 88%  594M 2s
 13200K .......... .......... .......... .......... .......... 88%  246K 2s
 13250K .......... .......... .......... .......... .......... 88%  591M 2s
 13300K .......... .......... .......... .......... .......... 89%  601M 2s
 13350K .......... .......... .......... .......... .......... 89%  624M 2s
